date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
23:59:08	14836/14836	------	200	untouched ('OK')	text/html	date:Sat,%2002%20Feb%202013%2013:07:01%20GMT	http://shii.org/knows/Everything_Shii_Knows	C:/My%20Web%20Sites/shii/shii.org/knows/Everything_Shii_Knows.html	(from )
23:59:08	56/56	------	200	untouched ('OK')	text/plain	etag:%2224-4ccb2c1f2c340%22	http://shii.org/robots.txt		(from )
23:59:08	945/945	------	200	untouched ('OK')	text/css	etag:%223b1-4589a9e7c5980%22	http://shii.org/mediawiki/skins/common/wikiprintable.css?207	C:/My%20Web%20Sites/shii/shii.org/mediawiki/skins/common/wikiprintable69ad.css	(from http://shii.org/knows/Everything_Shii_Knows)
23:59:08	6690/6690	------	200	untouched ('OK')	text/css	etag:%221a22-465ed038bf100%22	http://shii.org/mediawiki/skins/common/shared.css?207	C:/My%20Web%20Sites/shii/shii.org/mediawiki/skins/common/shared69ad.css	(from http://shii.org/knows/Everything_Shii_Knows)
23:59:08	7881/7881	------	200	untouched ('OK')	text/css	etag:%221ec9-459ec4b47e740%22	http://shii.org/mediawiki/skins/common/oldshared.css?207	C:/My%20Web%20Sites/shii/shii.org/mediawiki/skins/common/oldshared69ad.css	(from http://shii.org/knows/Everything_Shii_Knows)
23:59:08	546/546	------	200	untouched ('OK')	text/css	etag:%22222-430ff566388c0%22	http://shii.org/mediawiki/skins/common/nostalgia.css?207	C:/My%20Web%20Sites/shii/shii.org/mediawiki/skins/common/nostalgia69ad.css	(from http://shii.org/knows/Everything_Shii_Knows)
23:59:08	30339/30339	------	200	untouched ('')	application/javascript	etag:%227683-4637a3cea7180%22	http://shii.org/mediawiki/skins/common/wikibits.js?207	C:/My%20Web%20Sites/shii/shii.org/mediawiki/skins/common/wikibits69ad.js	(from http://shii.org/knows/Everything_Shii_Knows)
23:59:08	4777/4777	------	200	untouched ('')	application/javascript	etag:%2212a9-4537f6584da00%22	http://shii.org/mediawiki/skins/common/ajax.js?207	C:/My%20Web%20Sites/shii/shii.org/mediawiki/skins/common/ajax69ad.js	(from http://shii.org/knows/Everything_Shii_Knows)
23:59:08	2118/2118	------	200	untouched ('')	image/png	etag:%22846-428c2033df080%22	http://shii.org/mediawiki/skins/common/images/wiki.png	C:/My%20Web%20Sites/shii/shii.org/mediawiki/skins/common/images/wiki.png	(from http://shii.org/knows/Everything_Shii_Knows)
23:59:08	10136/10136	------	200	untouched ('OK')	text/html	date:Fri,%2012%20Feb%202010%2023:54:09%20GMT	http://shii.org/knows/File:Tutnum6.jpg	C:/My%20Web%20Sites/shii/shii.org/knows/File_Tutnum6.html	(from http://shii.org/knows/Everything_Shii_Knows)
23:59:08	16687/16687	------	200	untouched ('')	image/jpeg	etag:%22412f-43255a377f7c0%22	http://shii.org/mediawiki/images/1/19/Tutnum6.jpg	C:/My%20Web%20Sites/shii/shii.org/mediawiki/images/1/19/Tutnum6.jpg	(from http://shii.org/knows/Everything_Shii_Knows)
23:59:08	8377/8377	------	200	untouched ('OK')	text/html	date:Fri,%2012%20Feb%202010%2023:54:09%20GMT	http://shii.org/knows/Personal_wiki	C:/My%20Web%20Sites/shii/shii.org/knows/Personal_wiki.html	(from http://shii.org/knows/Everything_Shii_Knows)
23:59:08	11153/11153	------	200	untouched ('OK')	text/html	date:Fri,%2012%20Feb%202010%2023:54:09%20GMT	http://shii.org/knows/Everything_Shii_Knows:About	C:/My%20Web%20Sites/shii/shii.org/knows/Everything_Shii_Knows_About.html	(from http://shii.org/knows/Everything_Shii_Knows)
23:59:08	7397/7397	------	200	untouched ('OK')	text/html	date:Fri,%2012%20Feb%202010%2023:54:09%20GMT	http://shii.org/knows/Category:Diversions	C:/My%20Web%20Sites/shii/shii.org/knows/Category_Diversions.html	(from http://shii.org/knows/Everything_Shii_Knows)
23:59:08	7789/7789	------	200	untouched ('OK')	text/html	date:Fri,%2012%20Feb%202010%2023:54:09%20GMT	http://shii.org/knows/Category:Featured_articles	C:/My%20Web%20Sites/shii/shii.org/knows/Category_Featured_articles.html	(from http://shii.org/knows/Everything_Shii_Knows)
23:59:08	8159/8159	------	200	untouched ('OK')	text/html	date:Fri,%2012%20Feb%202010%2023:54:09%20GMT	http://shii.org/knows/Category:Articles_that_are_better_than_Wikipedia	C:/My%20Web%20Sites/shii/shii.org/knows/Category_Articles_that_are_better_than_Wikipedia.html	(from http://shii.org/knows/Everything_Shii_Knows)
23:59:08	7637/7637	------	200	untouched ('OK')	text/html	date:Fri,%2012%20Feb%202010%2023:59:51%20GMT	http://shii.org/knows/Closing	C:/My%20Web%20Sites/shii/shii.org/knows/Closing.html	(from http://shii.org/knows/Everything_Shii_Knows)
23:59:08	8100/8100	------	200	untouched ('OK')	text/html	date:Fri,%2012%20Feb%202010%2023:54:09%20GMT	http://shii.org/knows/A_Better_Way_to_Live	C:/My%20Web%20Sites/shii/shii.org/knows/A_Better_Way_to_Live.html	(from http://shii.org/knows/Everything_Shii_Knows)
23:59:08	7709/7709	------	200	untouched ('OK')	text/html	date:Wed,%2001%20Sep%202010%2009:55:21%20GMT	http://shii.org/knows/Some_Notes_About_This_Website	C:/My%20Web%20Sites/shii/shii.org/knows/Some_Notes_About_This_Website.html	(from http://shii.org/knows/Everything_Shii_Knows)
23:59:08	10343/10343	------	200	untouched ('OK')	text/html	date:Thu,%2022%20Mar%202012%2004:43:36%20GMT	http://shii.org/knows/Category:Commonplace	C:/My%20Web%20Sites/shii/shii.org/knows/Category_Commonplace.html	(from http://shii.org/knows/Everything_Shii_Knows)
23:59:08	8714/8714	------	200	untouched ('')	image/png	etag:%22220a-46b8d16a02f40%22	http://shii.org/mediawiki/images/6/6c/Commonplace.png	C:/My%20Web%20Sites/shii/shii.org/mediawiki/images/6/6c/Commonplace.png	(from http://shii.org/knows/Everything_Shii_Knows)
23:59:09	9785/9785	------	200	untouched ('OK')	text/html	date:Fri,%2019%20Mar%202010%2019:26:12%20GMT	http://shii.org/knows/Category:Places	C:/My%20Web%20Sites/shii/shii.org/knows/Category_Places.html	(from http://shii.org/knows/Everything_Shii_Knows)
23:59:09	4380/4380	------	200	untouched ('')	image/png	etag:%22111c-428c53c2b9480%22	http://shii.org/mediawiki/images/0/0c/House.png	C:/My%20Web%20Sites/shii/shii.org/mediawiki/images/0/0c/House.png	(from http://shii.org/knows/Everything_Shii_Knows)
23:59:09	9880/9880	------	200	untouched ('OK')	text/html	date:Sat,%2013%20Feb%202010%2000:00:46%20GMT	http://shii.org/knows/Category:Philosophy	C:/My%20Web%20Sites/shii/shii.org/knows/Category_Philosophy.html	(from http://shii.org/knows/Everything_Shii_Knows)
23:59:09	1950/1950	------	200	untouched ('')	image/gif	etag:%2279e-42a5808bdfcc0%22	http://shii.org/mediawiki/images/9/9f/Thought_bubble.gif	C:/My%20Web%20Sites/shii/shii.org/mediawiki/images/9/9f/Thought_bubble.gif	(from http://shii.org/knows/Everything_Shii_Knows)
23:59:09	10656/10656	------	200	untouched ('OK')	text/html	date:Tue,%2022%20Mar%202011%2007:11:18%20GMT	http://shii.org/knows/Category:Politics	C:/My%20Web%20Sites/shii/shii.org/knows/Category_Politics.html	(from http://shii.org/knows/Everything_Shii_Knows)
23:59:09	4428/4428	------	200	untouched ('')	image/png	etag:%22114c-42900dc716380%22	http://shii.org/mediawiki/images/7/76/Flag.png	C:/My%20Web%20Sites/shii/shii.org/mediawiki/images/7/76/Flag.png	(from http://shii.org/knows/Everything_Shii_Knows)
23:59:09	2211/2211	---M--	200	added ('OK')	image/png	etag:%228a3-42a57fcc2f880%22	http://shii.org/mediawiki/images/6/68/Bible.png	C:/My%20Web%20Sites/shii/shii.org/mediawiki/images/6/68/Bible.png	(from )
23:59:09	8967/8967	------	200	untouched ('OK')	text/html	date:Tue,%2006%20Jul%202010%2021:35:26%20GMT	http://shii.org/knows/Category:Art	C:/My%20Web%20Sites/shii/shii.org/knows/Category_Art.html	(from http://shii.org/knows/Everything_Shii_Knows)
23:59:09	10968/10968	------	200	untouched ('OK')	text/html	date:Sat,%2022%20May%202010%2020:48:11%20GMT	http://shii.org/knows/Category:Internet	C:/My%20Web%20Sites/shii/shii.org/knows/Category_Internet.html	(from http://shii.org/knows/Everything_Shii_Knows)
23:59:09	5723/5723	------	200	untouched ('')	image/png	etag:%22165b-42901cd3ee580%22	http://shii.org/mediawiki/images/c/c2/Tubes.png	C:/My%20Web%20Sites/shii/shii.org/mediawiki/images/c/c2/Tubes.png	(from http://shii.org/knows/Everything_Shii_Knows)
23:59:10	6629/6629	------	200	untouched ('OK')	text/html	date:Fri,%2012%20Feb%202010%2023:54:09%20GMT	http://shii.org/knows/Category:Hobbies	C:/My%20Web%20Sites/shii/shii.org/knows/Category_Hobbies.html	(from http://shii.org/knows/Everything_Shii_Knows)
23:59:10	487/487	------	200	untouched ('')	image/png	etag:%221e7-42b5ea6e83a80%22	http://shii.org/mediawiki/images/4/45/Goban.png	C:/My%20Web%20Sites/shii/shii.org/mediawiki/images/4/45/Goban.png	(from http://shii.org/knows/Everything_Shii_Knows)
23:59:10	11640/11640	------	200	untouched ('OK')	text/html	date:Wed,%2014%20Jul%202010%2006:28:52%20GMT	http://shii.org/knows/Category:Religion	C:/My%20Web%20Sites/shii/shii.org/knows/Category_Religion.html	(from http://shii.org/knows/Everything_Shii_Knows)
23:59:10	302/302	------	200	untouched ('')	image/png	etag:%2212e-42b86cc79f7c0%22	http://shii.org/mediawiki/images/b/b0/Religion.png	C:/My%20Web%20Sites/shii/shii.org/mediawiki/images/b/b0/Religion.png	(from http://shii.org/knows/Everything_Shii_Knows)
23:59:10	8515/8515	------	200	untouched ('OK')	text/html	date:Fri,%2012%20Feb%202010%2023:54:09%20GMT	http://shii.org/knows/Category:History	C:/My%20Web%20Sites/shii/shii.org/knows/Category_History.html	(from http://shii.org/knows/Everything_Shii_Knows)
23:59:10	2341/2341	------	200	untouched ('')	image/jpeg	etag:%22925-4448681b0d9c0%22	http://shii.org/mediawiki/images/4/40/Signingdecl.jpg	C:/My%20Web%20Sites/shii/shii.org/mediawiki/images/4/40/Signingdecl.jpg	(from http://shii.org/knows/Everything_Shii_Knows)
23:59:10	9410/9410	------	200	untouched ('OK')	text/html	date:Sun,%2019%20Jun%202011%2011:51:40%20GMT	http://shii.org/knows/Category:People	C:/My%20Web%20Sites/shii/shii.org/knows/Category_People.html	(from http://shii.org/knows/Everything_Shii_Knows)
23:59:10	2081/2081	------	200	untouched ('')	image/jpeg	etag:%22821-444867493eac0%22	http://shii.org/mediawiki/images/f/f9/Malcolm.jpg	C:/My%20Web%20Sites/shii/shii.org/mediawiki/images/f/f9/Malcolm.jpg	(from http://shii.org/knows/Everything_Shii_Knows)
23:59:10	7122/7122	------	200	untouched ('OK')	text/html	date:Fri,%2012%20Feb%202010%2023:54:09%20GMT	http://shii.org/knows/Category:Society	C:/My%20Web%20Sites/shii/shii.org/knows/Category_Society.html	(from http://shii.org/knows/Everything_Shii_Knows)
23:59:10	3827/3827	------	200	untouched ('')	image/jpeg	etag:%22ef3-477e1416f4200%22	http://shii.org/mediawiki/images/8/8a/NewYorkSocietyForTheSuppressionOfVice.jpg	C:/My%20Web%20Sites/shii/shii.org/mediawiki/images/8/8a/NewYorkSocietyForTheSuppressionOfVice.jpg	(from http://shii.org/knows/Everything_Shii_Knows)
23:59:10	8980/8980	------	200	untouched ('OK')	text/html	date:Mon,%2025%20Jul%202011%2015:22:48%20GMT	http://shii.org/knows/Category:Snoops	C:/My%20Web%20Sites/shii/shii.org/knows/Category_Snoops.html	(from http://shii.org/knows/Everything_Shii_Knows)
23:59:10	7295/7295	------	200	untouched ('')	image/png	etag:%221c7f-43b66b0fe4740%22	http://shii.org/mediawiki/images/7/7d/Snoops.png	C:/My%20Web%20Sites/shii/shii.org/mediawiki/images/7/7d/Snoops.png	(from http://shii.org/knows/Everything_Shii_Knows)
23:59:10	9602/9602	------	200	untouched ('OK')	text/html	date:Wed,%2020%20Feb%202013%2002:42:51%20GMT	http://shii.org/knows/But_enough_about_me...	C:/My%20Web%20Sites/shii/shii.org/knows/But_enough_about_me...html	(from http://shii.org/knows/Everything_Shii_Knows)
23:59:10	13551/13551	------	200	untouched ('OK')	text/html	date:Fri,%2012%20Feb%202010%2023:58:23%20GMT	http://shii.org/knows/Links	C:/My%20Web%20Sites/shii/shii.org/knows/Links.html	(from http://shii.org/knows/Everything_Shii_Knows)
23:59:10	8478/8478	------	200	untouched ('OK')	text/html	date:Sat,%2002%20Mar%202013%2014:22:26%20GMT	http://shii.org/knows/Special:RecentChanges	C:/My%20Web%20Sites/shii/shii.org/knows/Special_RecentChanges.html	(from http://shii.org/knows/Everything_Shii_Knows)
23:59:10	8287/8287	------	200	untouched ('OK')	text/html	date:Sat,%2002%20Mar%202013%2014:22:27%20GMT	http://shii.org/knows/Special:Search	C:/My%20Web%20Sites/shii/shii.org/knows/Special_Search.html	(from http://shii.org/knows/Everything_Shii_Knows)
23:59:10	6525/6525	------	200	untouched ('OK')	text/html	date:Fri,%2012%20Feb%202010%2023:54:09%20GMT	http://shii.org/knows/Headquarters	C:/My%20Web%20Sites/shii/shii.org/knows/Headquarters.html	(from http://shii.org/knows/Everything_Shii_Knows)
23:59:10	10024/10024	------	200	untouched ('OK')	text/html	date:Sat,%2002%20Mar%202013%2014:22:29%20GMT	http://shii.org/knows/Special:WhatLinksHere/Everything_Shii_Knows	C:/My%20Web%20Sites/shii/shii.org/knows/Special_WhatLinksHere/Everything_Shii_Knows.html	(from http://shii.org/knows/Everything_Shii_Knows)
23:59:10	557/557	------	200	untouched ('')	image/png	etag:%2222d-4611ce2269300%22	http://shii.org/mediawiki/skins/common/images/feed-icon.png	C:/My%20Web%20Sites/shii/shii.org/mediawiki/skins/common/images/feed-icon.png	(from http://shii.org/mediawiki/skins/common/shared.css?207)
23:59:10	156/156	------	404	error ('Not%20Found')	text/html	date:Sat,%2002%20Mar%202013%2014:22:30%20GMT	http://shii.org/knows/Tutnum6.jpg	C:/My%20Web%20Sites/shii/shii.org/knows/Tutnum6.7.delayed	(from http://shii.org/knows/Everything_Shii_Knows)
23:59:11	3221/3221	------	200	untouched ('')	image/jpeg	etag:%22c95-43255ca17a9c0%22	http://shii.org/mediawiki/images/thumb/1/19/Tutnum6.jpg/84px-Tutnum6.jpg	C:/My%20Web%20Sites/shii/shii.org/mediawiki/images/thumb/1/19/Tutnum6.jpg/84px-Tutnum6.jpg	(from http://shii.org/knows/File:Tutnum6.jpg)
23:59:11	5856/5856	------	200	untouched ('OK')	text/html	date:Fri,%2012%20Feb%202010%2023:54:09%20GMT	http://shii.org/knows/User:Shii	C:/My%20Web%20Sites/shii/shii.org/knows/User_Shii.html	(from http://shii.org/knows/File:Tutnum6.jpg)
23:59:12	38357/38357	------	200	untouched ('OK')	text/html	date:Sat,%2002%20Mar%202013%2014:22:33%20GMT	http://shii.org/knows/Special:Contributions/Shii	C:/My%20Web%20Sites/shii/shii.org/knows/Special_Contributions/Shii.html	(from http://shii.org/knows/File:Tutnum6.jpg)
23:59:12	8825/8825	------	200	untouched ('OK')	text/html	date:Sat,%2002%20Mar%202013%2014:22:35%20GMT	http://shii.org/knows/Special:WhatLinksHere/File:Tutnum6.jpg	C:/My%20Web%20Sites/shii/shii.org/knows/Special_WhatLinksHere/File_Tutnum6.html	(from http://shii.org/knows/File:Tutnum6.jpg)
23:59:12	10665/10665	------	200	untouched ('OK')	text/html	date:Sat,%2002%20Mar%202013%2014:22:35%20GMT	http://shii.org/knows/Special:Categories	C:/My%20Web%20Sites/shii/shii.org/knows/Special_Categories.html	(from http://shii.org/knows/Personal_wiki)
23:59:12	19541/19541	------	200	untouched ('OK')	text/html	date:Fri,%2012%20Feb%202010%2023:54:09%20GMT	http://shii.org/knows/Shii%27s_Solution_to_the_Problem_of_Wikipedia	C:/My%20Web%20Sites/shii/shii.org/knows/Shii's_Solution_to_the_Problem_of_Wikipedia.html	(from http://shii.org/knows/Personal_wiki)
23:59:12	6705/6705	------	200	untouched ('OK')	text/html	date:Fri,%2012%20Feb%202010%2023:54:09%20GMT	http://shii.org/knows/How_to_make_a_personal_wiki	C:/My%20Web%20Sites/shii/shii.org/knows/How_to_make_a_personal_wiki.html	(from http://shii.org/knows/Personal_wiki)
23:59:12	10085/10085	------	200	untouched ('OK')	text/html	date:Sat,%2002%20Mar%202013%2014:22:38%20GMT	http://shii.org/knows/Special:WhatLinksHere/Personal_wiki	C:/My%20Web%20Sites/shii/shii.org/knows/Special_WhatLinksHere/Personal_wiki.html	(from http://shii.org/knows/Personal_wiki)
23:59:12	6029/6029	---MC-	200	added ('OK')	text/html	date:Fri,%2012%20Feb%202010%2023:54:09%20GMT	http://shii.org/knows/User_talk:Shii	C:/My%20Web%20Sites/shii/shii.org/knows/User_talk_Shii.html	(from http://shii.org/knows/Everything_Shii_Knows)
23:59:15	7056/7056	---MC-	200	added ('OK')	text/html	date:Fri,%2012%20Feb%202010%2023:54:09%20GMT	http://shii.org/knows/Everything_Shii_Knows:Guarantee	C:/My%20Web%20Sites/shii/shii.org/knows/Everything_Shii_Knows_Guarantee.html	(from http://shii.org/knows/Everything_Shii_Knows)
23:59:16	6952/6952	---MC-	200	added ('OK')	text/html	date:Fri,%2012%20Feb%202010%2023:54:09%20GMT	http://shii.org/knows/Everything_Shii_Knows:Comments	C:/My%20Web%20Sites/shii/shii.org/knows/Everything_Shii_Knows_Comments.html	(from http://shii.org/knows/Everything_Shii_Knows)
23:59:17	18381/18381	------	200	untouched ('OK')	text/html	date:Fri,%2012%20Feb%202010%2023:54:09%20GMT	http://shii.org/knows/Wikipedia	C:/My%20Web%20Sites/shii/shii.org/knows/Wikipedia.html	(from http://shii.org/knows/Everything_Shii_Knows:About)
23:59:17	9027/9027	---MC-	200	added ('OK')	text/html	date:Sat,%2002%20Mar%202013%2020:59:15%20GMT	http://shii.org/knows/Special:WhatLinksHere/Everything_Shii_Knows:About	C:/My%20Web%20Sites/shii/shii.org/knows/Special_WhatLinksHere/Everything_Shii_Knows_About.html	(from http://shii.org/knows/Everything_Shii_Knows)
23:59:20	15418/15418	---MC-	200	added ('OK')	text/html	date:Fri,%2012%20Feb%202010%2023:54:09%20GMT	http://shii.org/knows/Atwork.gif	C:/My%20Web%20Sites/shii/shii.org/knows/Atwork.html	(from http://shii.org/knows/Everything_Shii_Knows)
23:59:20	20508/20508	------	200	untouched ('OK')	text/html	date:Fri,%2012%20Feb%202010%2023:54:09%20GMT	http://shii.org/knows/Bear_Hello	C:/My%20Web%20Sites/shii/shii.org/knows/Bear_Hello.html	(from http://shii.org/knows/Category:Diversions)
23:59:20	9665/9665	------	200	untouched ('OK')	text/html	date:Fri,%2012%20Feb%202010%2023:54:09%20GMT	http://shii.org/knows/IRC_quotes	C:/My%20Web%20Sites/shii/shii.org/knows/IRC_quotes.html	(from http://shii.org/knows/Category:Diversions)
23:59:20	7877/7877	------	200	untouched ('OK')	text/html	date:Fri,%2012%20Feb%202010%2023:54:09%20GMT	http://shii.org/knows/Jesus_Christ	C:/My%20Web%20Sites/shii/shii.org/knows/Jesus_Christ.html	(from http://shii.org/knows/Category:Diversions)
23:59:20	55998/55998	------	200	untouched ('OK')	text/html	date:Fri,%2012%20Feb%202010%2023:54:09%20GMT	http://shii.org/knows/Master_Wan_Ko_Yee	C:/My%20Web%20Sites/shii/shii.org/knows/Master_Wan_Ko_Yee.html	(from http://shii.org/knows/Category:Diversions)
23:59:20	13273/13273	------	200	untouched ('OK')	text/html	date:Fri,%2012%20Feb%202010%2023:54:09%20GMT	http://shii.org/knows/Pirate_philosophy	C:/My%20Web%20Sites/shii/shii.org/knows/Pirate_philosophy.html	(from http://shii.org/knows/Category:Diversions)
23:59:20	8878/8878	------	200	untouched ('OK')	text/html	date:Fri,%2012%20Feb%202010%2023:54:09%20GMT	http://shii.org/knows/September_11_esoteric_music_conspiracy	C:/My%20Web%20Sites/shii/shii.org/knows/September_11_esoteric_music_conspiracy.html	(from http://shii.org/knows/Category:Diversions)
23:59:21	9093/9093	------	200	untouched ('OK')	text/html	date:Fri,%2012%20Feb%202010%2023:54:09%20GMT	http://shii.org/knows/Top-level_domain	C:/My%20Web%20Sites/shii/shii.org/knows/Top-level_domain.html	(from http://shii.org/knows/Category:Diversions)
23:59:21	21539/21539	------	200	untouched ('OK')	text/html	date:Fri,%2012%20Feb%202010%2023:54:09%20GMT	http://shii.org/knows/What_to_watch	C:/My%20Web%20Sites/shii/shii.org/knows/What_to_watch.html	(from http://shii.org/knows/Category:Diversions)
23:59:21	8747/8747	------	200	untouched ('OK')	text/html	date:Sat,%2002%20Mar%202013%2014:22:47%20GMT	http://shii.org/knows/Special:WhatLinksHere/Category:Diversions	C:/My%20Web%20Sites/shii/shii.org/knows/Special_WhatLinksHere/Category_Diversions.html	(from http://shii.org/knows/Category:Diversions)
23:59:23	6755/6755	------	200	untouched ('OK')	text/html	date:Fri,%2012%20Feb%202010%2023:54:09%20GMT	http://shii.org/knows/Category:Essays_I_spent_a_while_on	C:/My%20Web%20Sites/shii/shii.org/knows/Category_Essays_I_spent_a_while_on.html	(from http://shii.org/knows/Category:Featured_articles)
23:59:23	22576/22576	------	200	untouched ('OK')	text/html	date:Fri,%2012%20Feb%202010%2023:54:09%20GMT	http://shii.org/knows/2012	C:/My%20Web%20Sites/shii/shii.org/knows/2012.html	(from http://shii.org/knows/Category:Featured_articles)
23:59:23	26190/26190	------	200	untouched ('OK')	text/html	date:Fri,%2012%20Feb%202010%2023:54:09%20GMT	http://shii.org/knows/Alternative_medallion_currencies	C:/My%20Web%20Sites/shii/shii.org/knows/Alternative_medallion_currencies.html	(from http://shii.org/knows/Category:Featured_articles)
23:59:23	11805/11805	------	200	untouched ('OK')	text/html	date:Fri,%2012%20Feb%202010%2023:54:09%20GMT	http://shii.org/knows/Creation_myth	C:/My%20Web%20Sites/shii/shii.org/knows/Creation_myth.html	(from http://shii.org/knows/Category:Featured_articles)
23:59:23	19470/19470	------	200	untouched ('OK')	text/html	date:Fri,%2012%20Feb%202010%2023:54:09%20GMT	http://shii.org/knows/Dalai_Lama	C:/My%20Web%20Sites/shii/shii.org/knows/Dalai_Lama.html	(from http://shii.org/knows/Category:Featured_articles)
23:59:23	18718/18718	------	200	untouched ('OK')	text/html	date:Fri,%2012%20Feb%202010%2023:54:09%20GMT	http://shii.org/knows/List_of_artifacts_from_before_3000_BCE	C:/My%20Web%20Sites/shii/shii.org/knows/List_of_artifacts_from_before_3000_BCE.html	(from http://shii.org/knows/Category:Featured_articles)
23:59:23	25367/25367	------	200	untouched ('OK')	text/html	date:Fri,%2012%20Feb%202010%2023:54:09%20GMT	http://shii.org/knows/Mayan_astronomy	C:/My%20Web%20Sites/shii/shii.org/knows/Mayan_astronomy.html	(from http://shii.org/knows/Category:Featured_articles)
23:59:23	56912/56912	------	200	untouched ('OK')	text/html	date:Sat,%2013%20Feb%202010%2000:01:10%20GMT	http://shii.org/knows/Time	C:/My%20Web%20Sites/shii/shii.org/knows/Time.html	(from http://shii.org/knows/Category:Featured_articles)
23:59:23	12090/12090	------	200	untouched ('OK')	text/html	date:Fri,%2012%20Feb%202010%2023:54:09%20GMT	http://shii.org/knows/Wabi-sabi	C:/My%20Web%20Sites/shii/shii.org/knows/Wabi-sabi.html	(from http://shii.org/knows/Category:Featured_articles)
23:59:23	8992/8992	------	200	untouched ('OK')	text/html	date:Sat,%2002%20Mar%202013%2014:22:57%20GMT	http://shii.org/knows/Special:WhatLinksHere/Category:Featured_articles	C:/My%20Web%20Sites/shii/shii.org/knows/Special_WhatLinksHere/Category_Featured_articles.html	(from http://shii.org/knows/Category:Featured_articles)
23:59:23	30744/30744	---MC-	200	added ('OK')	text/html	date:Fri,%2012%20Feb%202010%2023:54:09%20GMT	http://shii.org/knows/Atlas_Shrugged	C:/My%20Web%20Sites/shii/shii.org/knows/Atlas_Shrugged.html	(from http://shii.org/knows/Everything_Shii_Knows)
23:59:26	9964/9964	------	200	untouched ('OK')	text/html	date:Wed,%2024%20Mar%202010%2005:21:45%20GMT	http://shii.org/knows/Category:I_shit_you_not	C:/My%20Web%20Sites/shii/shii.org/knows/Category_I_shit_you_not.html	(from http://shii.org/knows/Category:Articles_that_are_better_than_Wikipedia)
23:59:26	13567/13567	------	200	untouched ('OK')	text/html	date:Fri,%2012%20Feb%202010%2023:54:09%20GMT	http://shii.org/knows/1.800.Vending	C:/My%20Web%20Sites/shii/shii.org/knows/1.800.html	(from http://shii.org/knows/Category:Articles_that_are_better_than_Wikipedia)
23:59:26	19891/19891	------	200	untouched ('OK')	text/html	date:Fri,%2012%20Feb%202010%2023:54:09%20GMT	http://shii.org/knows/Art	C:/My%20Web%20Sites/shii/shii.org/knows/Art.html	(from http://shii.org/knows/Category:Articles_that_are_better_than_Wikipedia)
23:59:26	9646/9646	------	200	untouched ('OK')	text/html	date:Fri,%2012%20Feb%202010%2023:54:09%20GMT	http://shii.org/knows/Bear_worship	C:/My%20Web%20Sites/shii/shii.org/knows/Bear_worship.html	(from http://shii.org/knows/Category:Articles_that_are_better_than_Wikipedia)
23:59:26	15728/15728	------	200	untouched ('OK')	text/html	date:Fri,%2012%20Feb%202010%2023:54:09%20GMT	http://shii.org/knows/Chronicle_of_Current_Events	C:/My%20Web%20Sites/shii/shii.org/knows/Chronicle_of_Current_Events.html	(from http://shii.org/knows/Category:Articles_that_are_better_than_Wikipedia)
23:59:26	14977/14977	------	200	untouched ('OK')	text/html	date:Fri,%2012%20Feb%202010%2023:54:09%20GMT	http://shii.org/knows/List_of_historically_important_Web_videos	C:/My%20Web%20Sites/shii/shii.org/knows/List_of_historically_important_Web_videos.html	(from http://shii.org/knows/Category:Articles_that_are_better_than_Wikipedia)
23:59:26	8814/8814	------	200	untouched ('OK')	text/html	date:Fri,%2012%20Feb%202010%2023:54:09%20GMT	http://shii.org/knows/List_of_people_with_a_Brilliant_Idea	C:/My%20Web%20Sites/shii/shii.org/knows/List_of_people_with_a_Brilliant_Idea.html	(from http://shii.org/knows/Category:Articles_that_are_better_than_Wikipedia)
23:59:26	11318/11318	------	200	untouched ('OK')	text/html	date:Fri,%2012%20Feb%202010%2023:54:09%20GMT	http://shii.org/knows/MPC	C:/My%20Web%20Sites/shii/shii.org/knows/MPC.html	(from http://shii.org/knows/Category:Articles_that_are_better_than_Wikipedia)
23:59:26	13446/13446	------	200	untouched ('OK')	text/html	date:Fri,%2012%20Feb%202010%2023:54:09%20GMT	http://shii.org/knows/NAFTA	C:/My%20Web%20Sites/shii/shii.org/knows/NAFTA.html	(from http://shii.org/knows/Category:Articles_that_are_better_than_Wikipedia)
23:59:26	7764/7764	------	200	untouched ('OK')	text/html	date:Fri,%2012%20Feb%202010%2023:54:09%20GMT	http://shii.org/knows/Seung-Hui_Cho	C:/My%20Web%20Sites/shii/shii.org/knows/Seung-Hui_Cho.html	(from http://shii.org/knows/Category:Articles_that_are_better_than_Wikipedia)
23:59:26	9762/9762	------	200	untouched ('OK')	text/html	date:Sat,%2002%20Mar%202013%2014:23:08%20GMT	http://shii.org/knows/Special:WhatLinksHere/Category:Articles_that_are_better_than_Wikipedia	C:/My%20Web%20Sites/shii/shii.org/knows/Special_WhatLinksHere/Category_Articles_that_are_better_than_Wikipedia.html	(from http://shii.org/knows/Category:Articles_that_are_better_than_Wikipedia)
23:59:26	12663/12663	------	200	untouched ('OK')	text/html	date:Sat,%2023%20Jul%202011%2003:52:48%20GMT	http://shii.org/knows/World2ch	C:/My%20Web%20Sites/shii/shii.org/knows/World2ch.html	(from http://shii.org/knows/Closing)
