date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:23:25	10591/10591	---MC-	200	added ('OK')	text/html	date:Fri,%2012%20Feb%202010%2023:54:09%20GMT	http://shii.org/knows/God	C:/My%20Web%20Sites/shii/shii.org/knows/God.html	(from http://shii.org/knows/Everything_Shii_Knows)
17:23:26	6967/6967	---MC-	200	added ('OK')	text/html	date:Fri,%2012%20Feb%202010%2023:54:09%20GMT	http://shii.org/knows/Good_Samaritan_experiment	C:/My%20Web%20Sites/shii/shii.org/knows/Good_Samaritan_experiment.html	(from http://shii.org/knows/Everything_Shii_Knows)
17:23:27	6288/6288	---MC-	200	added ('OK')	text/html	date:Fri,%2018%20Jun%202010%2017:02:40%20GMT	http://shii.org/knows/Gooncave	C:/My%20Web%20Sites/shii/shii.org/knows/Gooncave.html	(from http://shii.org/knows/Everything_Shii_Knows)
17:23:28	6975/6975	---MC-	200	added ('OK')	text/html	date:Fri,%2012%20Feb%202010%2023:54:09%20GMT	http://shii.org/knows/Haklenayasha	C:/My%20Web%20Sites/shii/shii.org/knows/Haklenayasha.html	(from http://shii.org/knows/Everything_Shii_Knows)
17:23:28	7250/7250	---MC-	200	added ('OK')	text/html	date:Thu,%2018%20Feb%202010%2004:43:13%20GMT	http://shii.org/knows/International_Exposition_of_Hot_Spring_and_Sight_Seeing	C:/My%20Web%20Sites/shii/shii.org/knows/International_Exposition_of_Hot_Spring_and_Sight_Seeing.html	(from http://shii.org/knows/Everything_Shii_Knows)
17:23:29	6843/6843	---MC-	200	added ('OK')	text/html	date:Sat,%2005%20Jun%202010%2022:16:23%20GMT	http://shii.org/knows/Ishiwara_Kanji	C:/My%20Web%20Sites/shii/shii.org/knows/Ishiwara_Kanji.html	(from http://shii.org/knows/Everything_Shii_Knows)
17:23:30	7159/7159	---MC-	200	added ('OK')	text/html	date:Fri,%2012%20Feb%202010%2023:54:09%20GMT	http://shii.org/knows/Korean_shamanism	C:/My%20Web%20Sites/shii/shii.org/knows/Korean_shamanism.html	(from http://shii.org/knows/Everything_Shii_Knows)
17:23:31	6520/6520	---MC-	200	added ('OK')	text/html	date:Fri,%2012%20Feb%202010%2023:54:09%20GMT	http://shii.org/knows/Kowloon_Walled_City	C:/My%20Web%20Sites/shii/shii.org/knows/Kowloon_Walled_City.html	(from http://shii.org/knows/Everything_Shii_Knows)
17:23:32	7385/7385	---MC-	200	added ('OK')	text/html	date:Fri,%2012%20Feb%202010%2023:54:09%20GMT	http://shii.org/knows/Kurt_Vonnegut	C:/My%20Web%20Sites/shii/shii.org/knows/Kurt_Vonnegut.html	(from http://shii.org/knows/Everything_Shii_Knows)
17:23:33	6310/6310	---MC-	200	added ('OK')	text/html	date:Fri,%2012%20Feb%202010%2023:54:09%20GMT	http://shii.org/knows/Language	C:/My%20Web%20Sites/shii/shii.org/knows/Language.html	(from http://shii.org/knows/Everything_Shii_Knows)
17:23:34	7043/7043	---MC-	200	added ('OK')	text/html	date:Fri,%2012%20Feb%202010%2023:54:09%20GMT	http://shii.org/knows/Lottery	C:/My%20Web%20Sites/shii/shii.org/knows/Lottery.html	(from http://shii.org/knows/Everything_Shii_Knows)
17:23:35	6130/6130	---MC-	200	added ('OK')	text/html	date:Fri,%2012%20Feb%202010%2023:54:09%20GMT	http://shii.org/knows/Mecca	C:/My%20Web%20Sites/shii/shii.org/knows/Mecca.html	(from http://shii.org/knows/Everything_Shii_Knows)
17:23:35	7280/7280	---MC-	200	added ('OK')	text/html	date:Fri,%2012%20Feb%202010%2023:54:09%20GMT	http://shii.org/knows/Michael_Crichton	C:/My%20Web%20Sites/shii/shii.org/knows/Michael_Crichton.html	(from http://shii.org/knows/Everything_Shii_Knows)
17:23:36	10591/10591	---MC-	200	added ('OK')	text/html	date:Sat,%2025%20Jun%202011%2001:49:36%20GMT	http://shii.org/knows/Missionaries	C:/My%20Web%20Sites/shii/shii.org/knows/Missionaries.html	(from http://shii.org/knows/Everything_Shii_Knows)
17:23:38	6581/6581	---MC-	200	added ('OK')	text/html	date:Fri,%2012%20Feb%202010%2023:54:09%20GMT	http://shii.org/knows/Paul_Cellucci	C:/My%20Web%20Sites/shii/shii.org/knows/Paul_Cellucci.html	(from http://shii.org/knows/Everything_Shii_Knows)
17:23:38	6405/6405	---MC-	200	added ('OK')	text/html	date:Fri,%2012%20Feb%202010%2023:54:09%20GMT	http://shii.org/knows/Purity	C:/My%20Web%20Sites/shii/shii.org/knows/Purity.html	(from http://shii.org/knows/Everything_Shii_Knows)
17:23:39	7644/7644	---MC-	200	added ('OK')	text/html	date:Fri,%2012%20Feb%202010%2023:54:09%20GMT	http://shii.org/knows/Qur%27an	C:/My%20Web%20Sites/shii/shii.org/knows/Qur'an.html	(from http://shii.org/knows/Everything_Shii_Knows)
17:23:40	6681/6681	---MC-	200	added ('OK')	text/html	date:Fri,%2012%20Feb%202010%2023:54:09%20GMT	http://shii.org/knows/Rainer_Maria_Rilke	C:/My%20Web%20Sites/shii/shii.org/knows/Rainer_Maria_Rilke.html	(from http://shii.org/knows/Everything_Shii_Knows)
17:23:41	6245/6245	---MC-	200	added ('OK')	text/html	date:Fri,%2012%20Feb%202010%2023:54:09%20GMT	http://shii.org/knows/Scientology	C:/My%20Web%20Sites/shii/shii.org/knows/Scientology.html	(from http://shii.org/knows/Everything_Shii_Knows)
17:23:41	6519/6519	---MC-	200	added ('OK')	text/html	date:Fri,%2012%20Feb%202010%2023:54:09%20GMT	http://shii.org/knows/Shave_and_a_haircut	C:/My%20Web%20Sites/shii/shii.org/knows/Shave_and_a_haircut.html	(from http://shii.org/knows/Everything_Shii_Knows)
17:23:43	9816/9816	---MC-	200	added ('OK')	text/html	date:Fri,%2012%20Feb%202010%2023:54:09%20GMT	http://shii.org/knows/Shinto	C:/My%20Web%20Sites/shii/shii.org/knows/Shinto.html	(from http://shii.org/knows/Everything_Shii_Knows)
17:23:43	6666/6666	---MC-	200	added ('OK')	text/html	date:Fri,%2012%20Feb%202010%2023:54:09%20GMT	http://shii.org/knows/Silence	C:/My%20Web%20Sites/shii/shii.org/knows/Silence.html	(from http://shii.org/knows/Everything_Shii_Knows)
17:23:44	7182/7182	---MC-	200	added ('OK')	text/html	date:Fri,%2012%20Feb%202010%2023:54:09%20GMT	http://shii.org/knows/Snobbery	C:/My%20Web%20Sites/shii/shii.org/knows/Snobbery.html	(from http://shii.org/knows/Everything_Shii_Knows)
17:23:44	6501/6501	---MC-	200	added ('OK')	text/html	date:Fri,%2012%20Feb%202010%2023:54:09%20GMT	http://shii.org/knows/Soapmaking	C:/My%20Web%20Sites/shii/shii.org/knows/Soapmaking.html	(from http://shii.org/knows/Everything_Shii_Knows)
17:23:45	9028/9028	---MC-	200	added ('OK')	text/html	date:Fri,%2012%20Feb%202010%2023:54:09%20GMT	http://shii.org/knows/Talmud	C:/My%20Web%20Sites/shii/shii.org/knows/Talmud.html	(from http://shii.org/knows/Everything_Shii_Knows)
17:23:46	6456/6456	---MC-	200	added ('OK')	text/html	date:Fri,%2012%20Feb%202010%2023:54:09%20GMT	http://shii.org/knows/The_Prison_of_Freedom	C:/My%20Web%20Sites/shii/shii.org/knows/The_Prison_of_Freedom.html	(from http://shii.org/knows/Everything_Shii_Knows)
17:23:47	6898/6898	---MC-	200	added ('OK')	text/html	date:Fri,%2012%20Feb%202010%2023:54:09%20GMT	http://shii.org/knows/Tolerance	C:/My%20Web%20Sites/shii/shii.org/knows/Tolerance.html	(from http://shii.org/knows/Everything_Shii_Knows)
17:23:47	6157/6157	---MC-	200	added ('OK')	text/html	date:Fri,%2012%20Feb%202010%2023:54:09%20GMT	http://shii.org/knows/Touhou	C:/My%20Web%20Sites/shii/shii.org/knows/Touhou.html	(from http://shii.org/knows/Everything_Shii_Knows)
17:23:48	8187/8187	---MC-	200	added ('OK')	text/html	date:Tue,%2021%20Jun%202011%2008:54:16%20GMT	http://shii.org/knows/Voices	C:/My%20Web%20Sites/shii/shii.org/knows/Voices.html	(from http://shii.org/knows/Everything_Shii_Knows)
17:23:49	7400/7400	---MC-	200	added ('OK')	text/html	date:Fri,%2012%20Feb%202010%2023:54:09%20GMT	http://shii.org/knows/Walking	C:/My%20Web%20Sites/shii/shii.org/knows/Walking.html	(from http://shii.org/knows/Everything_Shii_Knows)
17:23:49	6277/6277	---MC-	200	added ('OK')	text/html	date:Fri,%2012%20Feb%202010%2023:54:09%20GMT	http://shii.org/knows/Westron_Wynde	C:/My%20Web%20Sites/shii/shii.org/knows/Westron_Wynde.html	(from http://shii.org/knows/Everything_Shii_Knows)
17:23:51	8525/8525	---MC-	200	added ('OK')	text/html	date:Thu,%2022%20Mar%202012%2004:43:35%20GMT	http://shii.org/knows/Yukio_Mishima	C:/My%20Web%20Sites/shii/shii.org/knows/Yukio_Mishima.html	(from http://shii.org/knows/Everything_Shii_Knows)
